"","ID","Description","Count","GeneRatio","geneID"
"GO:0060301","GO:0060301","positive regulation of cytokine activity",1,"1/748","8829"
"GO:1900048","GO:1900048","positive regulation of hemostasis",1,"1/748","1361"
"GO:1904181","GO:1904181","positive regulation of membrane depolarization",1,"1/748","54795"
"GO:0034260","GO:0034260","negative regulation of GTPase activity",1,"1/748","8826"
"GO:0045759","GO:0045759","negative regulation of action potential",1,"1/748","1268"
"GO:0051918","GO:0051918","negative regulation of fibrinolysis",1,"1/748","1361"
"GO:1900047","GO:1900047","negative regulation of hemostasis",1,"1/748","1361"
"GO:1900272","GO:1900272","negative regulation of long-term synaptic potentiation",1,"1/748","25"
"GO:0048070","GO:0048070","regulation of developmental pigmentation",1,"1/748","124976"
"GO:1900046","GO:1900046","regulation of hemostasis",1,"1/748","1361"
"GO:0014854","GO:0014854","response to inactivity",1,"1/748","6331"
"GO:0014874","GO:0014874","response to stimulus involved in regulation of muscle adaptation",1,"1/748","6331"
"GO:0061842","GO:0061842","microtubule organizing center localization",1,"1/748","55706"
"GO:1902579","GO:1902579","multi-organism localization",1,"1/748","55706"
"GO:0019954","GO:0019954","asexual reproduction",0,"0/748",""
"GO:0032505","GO:0032505","reproduction of a single-celled organism",0,"0/748",""
"GO:0061887","GO:0061887","reproduction of symbiont in host",0,"0/748",""
"GO:0044033","GO:0044033","multi-organism metabolic process",0,"0/748",""
"GO:1901275","GO:1901275","tartrate metabolic process",0,"0/748",""
"GO:1901902","GO:1901902","tyrocidine metabolic process",0,"0/748",""
"GO:1902421","GO:1902421","hydrogen metabolic process",0,"0/748",""
"GO:1990845","GO:1990845","adaptive thermogenesis",0,"0/748",""
"GO:0031342","GO:0031342","negative regulation of cell killing",0,"0/748",""
"GO:0031343","GO:0031343","positive regulation of cell killing",0,"0/748",""
"GO:0031640","GO:0031640","killing of cells of other organism",0,"0/748",""
"GO:0097278","GO:0097278","complement-dependent cytotoxicity",0,"0/748",""
"GO:0002339","GO:0002339","B cell selection",0,"0/748",""
"GO:0002404","GO:0002404","antigen sampling in mucosal-associated lymphoid tissue",0,"0/748",""
"GO:0035172","GO:0035172","hemocyte proliferation",0,"0/748",""
"GO:0042386","GO:0042386","hemocyte differentiation",0,"0/748",""
"GO:0090713","GO:0090713","immunological memory process",0,"0/748",""
"GO:0006792","GO:0006792","regulation of sulfur utilization",0,"0/748",""
"GO:0045882","GO:0045882","negative regulation of sulfur utilization",0,"0/748",""
"GO:0045883","GO:0045883","positive regulation of sulfur utilization",0,"0/748",""
"GO:0006795","GO:0006795","regulation of phosphorus utilization",0,"0/748",""
"GO:0045942","GO:0045942","negative regulation of phosphorus utilization",0,"0/748",""
"GO:0045949","GO:0045949","positive regulation of phosphorus utilization",0,"0/748",""
"GO:0001545","GO:0001545","primary ovarian follicle growth",0,"0/748",""
"GO:0001546","GO:0001546","preantral ovarian follicle growth",0,"0/748",""
"GO:0001550","GO:0001550","ovarian cumulus expansion",0,"0/748",""
"GO:0007117","GO:0007117","budding cell bud growth",0,"0/748",""
"GO:0030447","GO:0030447","filamentous growth",0,"0/748",""
"GO:0042702","GO:0042702","uterine wall growth",0,"0/748",""
"GO:0044110","GO:0044110","growth involved in symbiotic interaction",0,"0/748",""
"GO:0080189","GO:0080189","primary growth",0,"0/748",""
"GO:0080190","GO:0080190","lateral growth",0,"0/748",""
"GO:0002209","GO:0002209","behavioral defense response",0,"0/748",""
"GO:0002210","GO:0002210","behavioral response to wounding",0,"0/748",""
"GO:0030537","GO:0030537","larval behavior",0,"0/748",""
"GO:0007632","GO:0007632","visual behavior",0,"0/748",""
"GO:0032537","GO:0032537","host-seeking behavior",0,"0/748",""
"GO:0035187","GO:0035187","hatching behavior",0,"0/748",""
"GO:0035640","GO:0035640","exploration behavior",0,"0/748",""
"GO:0040040","GO:0040040","thermosensory behavior",0,"0/748",""
"GO:0042630","GO:0042630","behavioral response to water deprivation",0,"0/748",""
"GO:0048266","GO:0048266","behavioral response to pain",0,"0/748",""
"GO:0048520","GO:0048520","positive regulation of behavior",0,"0/748",""
"GO:0048521","GO:0048521","negative regulation of behavior",0,"0/748",""
"GO:0051780","GO:0051780","behavioral response to nutrient",0,"0/748",""
"GO:0051867","GO:0051867","general adaptation syndrome, behavioral process",0,"0/748",""
"GO:0060273","GO:0060273","crying behavior",0,"0/748",""
"GO:0060756","GO:0060756","foraging behavior",0,"0/748",""
"GO:0061744","GO:0061744","motor behavior",0,"0/748",""
"GO:0071625","GO:0071625","vocalization behavior",0,"0/748",""
"GO:0001833","GO:0001833","inner cell mass cell proliferation",0,"0/748",""
"GO:0001834","GO:0001834","trophectodermal cell proliferation",0,"0/748",""
"GO:0002174","GO:0002174","mammary stem cell proliferation",0,"0/748",""
"GO:0002941","GO:0002941","synoviocyte proliferation",0,"0/748",""
"GO:0003419","GO:0003419","growth plate cartilage chondrocyte proliferation",0,"0/748",""
"GO:0014009","GO:0014009","glial cell proliferation",0,"0/748",""
"GO:0035726","GO:0035726","common myeloid progenitor cell proliferation",0,"0/748",""
"GO:0035736","GO:0035736","cell proliferation involved in compound eye morphogenesis",0,"0/748",""
"GO:0036093","GO:0036093","germ cell proliferation",0,"0/748",""
"GO:0048134","GO:0048134","germ-line cyst formation",0,"0/748",""
"GO:0060722","GO:0060722","cell proliferation involved in embryonic placenta development",0,"0/748",""
"GO:0061323","GO:0061323","cell proliferation involved in heart morphogenesis",0,"0/748",""
"GO:0070341","GO:0070341","fat cell proliferation",0,"0/748",""
"GO:0071335","GO:0071335","hair follicle cell proliferation",0,"0/748",""
"GO:0071838","GO:0071838","cell proliferation in bone marrow",0,"0/748",""
"GO:0090255","GO:0090255","cell proliferation involved in imaginal disc-derived wing morphogenesis",0,"0/748",""
"GO:1990654","GO:1990654","sebum secreting cell proliferation",0,"0/748",""
"GO:2000793","GO:2000793","cell proliferation involved in heart valve development",0,"0/748",""
"GO:0043610","GO:0043610","regulation of carbohydrate utilization",0,"0/748",""
"GO:0010496","GO:0010496","intercellular transport",0,"0/748",""
"GO:0006276","GO:0006276","plasmid maintenance",0,"0/748",""
"GO:0010118","GO:0010118","stomatal movement",0,"0/748",""
"GO:0016037","GO:0016037","light absorption",0,"0/748",""
"GO:0033059","GO:0033059","cellular pigmentation",0,"0/748",""
"GO:0034337","GO:0034337","RNA folding",0,"0/748",""
"GO:0035212","GO:0035212","cell competition in a multicellular organism",0,"0/748",""
"GO:0035638","GO:0035638","signal maturation",0,"0/748",""
"GO:0036166","GO:0036166","phenotypic switching",0,"0/748",""
"GO:0043335","GO:0043335","protein unfolding",0,"0/748",""
"GO:0044663","GO:0044663","establishment or maintenance of cell type involved in phenotypic switching",0,"0/748",""
"GO:0060242","GO:0060242","contact inhibition",0,"0/748",""
"GO:0060352","GO:0060352","cell adhesion molecule production",0,"0/748",""
"GO:0071554","GO:0071554","cell wall organization or biogenesis",0,"0/748",""
"GO:0090485","GO:0090485","chromosome number maintenance",0,"0/748",""
"GO:0090618","GO:0090618","DNA clamp unloading",0,"0/748",""
"GO:0097528","GO:0097528","execution phase of necroptosis",0,"0/748",""
"GO:0043609","GO:0043609","regulation of carbon utilization",0,"0/748",""
"GO:0006808","GO:0006808","regulation of nitrogen utilization",0,"0/748",""
"GO:0019676","GO:0019676","ammonia assimilation cycle",0,"0/748",""
"GO:0045847","GO:0045847","negative regulation of nitrogen utilization",0,"0/748",""
"GO:0045848","GO:0045848","positive regulation of nitrogen utilization",0,"0/748",""
"GO:0000728","GO:0000728","gene conversion at mating-type locus, DNA double-strand break formation",0,"0/748",""
"GO:0000734","GO:0000734","gene conversion at mating-type locus, DNA repair synthesis",0,"0/748",""
"GO:0000742","GO:0000742","karyogamy involved in conjugation with cellular fusion",0,"0/748",""
"GO:0000743","GO:0000743","nuclear migration involved in conjugation with cellular fusion",0,"0/748",""
"GO:0002077","GO:0002077","acrosome matrix dispersal",0,"0/748",""
"GO:0007299","GO:0007299","ovarian follicle cell-cell adhesion",0,"0/748",""
"GO:0007300","GO:0007300","ovarian nurse cell to oocyte transport",0,"0/748",""
"GO:0007303","GO:0007303","cytoplasmic transport, nurse cell to oocyte",0,"0/748",""
"GO:0007316","GO:0007316","pole plasm RNA localization",0,"0/748",""
"GO:0007318","GO:0007318","pole plasm protein localization",0,"0/748",""
"GO:0007343","GO:0007343","egg activation",0,"0/748",""
"GO:0007344","GO:0007344","pronuclear fusion",0,"0/748",""
"GO:0007534","GO:0007534","gene conversion at mating-type locus",0,"0/748",""
"GO:0007543","GO:0007543","sex determination, somatic-gonadal interaction",0,"0/748",""
"GO:0009846","GO:0009846","pollen germination",0,"0/748",""
"GO:0009856","GO:0009856","pollination",0,"0/748",""
"GO:0009859","GO:0009859","pollen hydration",0,"0/748",""
"GO:0009875","GO:0009875","pollen-pistil interaction",0,"0/748",""
"GO:0009876","GO:0009876","pollen adhesion",0,"0/748",""
"GO:0010069","GO:0010069","zygote asymmetric cytokinesis in embryo sac",0,"0/748",""
"GO:0010183","GO:0010183","pollen tube guidance",0,"0/748",""
"GO:0010344","GO:0010344","seed oilbody biogenesis",0,"0/748",""
"GO:0010588","GO:0010588","cotyledon vascular tissue pattern formation",0,"0/748",""
"GO:0010708","GO:0010708","heteroduplex formation involved in gene conversion at mating-type locus",0,"0/748",""
"GO:0018985","GO:0018985","pronuclear envelope synthesis",0,"0/748",""
"GO:0022413","GO:0022413","reproductive process in single-celled organism",0,"0/748",""
"GO:0030709","GO:0030709","border follicle cell delamination",0,"0/748",""
"GO:0030720","GO:0030720","oocyte localization involved in germarium-derived egg chamber formation",0,"0/748",""
"GO:0031292","GO:0031292","gene conversion at mating-type locus, DNA double-strand break processing",0,"0/748",""
"GO:0032219","GO:0032219","cell wall macromolecule catabolic process involved in cytogamy",0,"0/748",""
"GO:0032220","GO:0032220","plasma membrane fusion involved in cytogamy",0,"0/748",""
"GO:0034624","GO:0034624","DNA recombinase assembly involved in gene conversion at mating-type locus",0,"0/748",""
"GO:0034636","GO:0034636","strand invasion involved in gene conversion at mating-type locus",0,"0/748",""
"GO:0035037","GO:0035037","sperm entry",0,"0/748",""
"GO:0035038","GO:0035038","female pronucleus assembly",0,"0/748",""
"GO:0035039","GO:0035039","male pronucleus assembly",0,"0/748",""
"GO:0035040","GO:0035040","sperm nuclear envelope removal",0,"0/748",""
"GO:0035041","GO:0035041","sperm chromatin decondensation",0,"0/748",""
"GO:0035042","GO:0035042","fertilization, exchange of chromosomal proteins",0,"0/748",""
"GO:0035044","GO:0035044","sperm aster formation",0,"0/748",""
"GO:0035046","GO:0035046","pronuclear migration",0,"0/748",""
"GO:0035471","GO:0035471","luteinizing hormone signaling pathway involved in ovarian follicle development",0,"0/748",""
"GO:0043093","GO:0043093","FtsZ-dependent cytokinesis",0,"0/748",""
"GO:0045450","GO:0045450","bicoid mRNA localization",0,"0/748",""
"GO:0045729","GO:0045729","respiratory burst at fertilization",0,"0/748",""
"GO:0046595","GO:0046595","establishment of pole plasm mRNA localization",0,"0/748",""
"GO:0048359","GO:0048359","mucilage metabolic process involved in seed coat development",0,"0/748",""
"GO:0048497","GO:0048497","maintenance of floral organ identity",0,"0/748",""
"GO:0048544","GO:0048544","recognition of pollen",0,"0/748",""
"GO:0048573","GO:0048573","photoperiodism, flowering",0,"0/748",""
"GO:0051037","GO:0051037","regulation of transcription involved in meiotic cell cycle",0,"0/748",""
"GO:0051663","GO:0051663","oocyte nucleus localization involved in oocyte dorsal/ventral axis specification",0,"0/748",""
"GO:0060011","GO:0060011","Sertoli cell proliferation",0,"0/748",""
"GO:0060466","GO:0060466","activation of meiosis involved in egg activation",0,"0/748",""
"GO:0060468","GO:0060468","prevention of polyspermy",0,"0/748",""
"GO:0060469","GO:0060469","positive regulation of transcription involved in egg activation",0,"0/748",""
"GO:0060470","GO:0060470","positive regulation of cytosolic calcium ion concentration involved in egg activation",0,"0/748",""
"GO:0060471","GO:0060471","cortical granule exocytosis",0,"0/748",""
"GO:0060474","GO:0060474","positive regulation of flagellated sperm motility involved in capacitation",0,"0/748",""
"GO:0060475","GO:0060475","positive regulation of actin filament polymerization involved in acrosome reaction",0,"0/748",""
"GO:0060476","GO:0060476","protein localization involved in acrosome reaction",0,"0/748",""
"GO:0060478","GO:0060478","acrosomal vesicle exocytosis",0,"0/748",""
"GO:0060518","GO:0060518","cell migration involved in prostatic bud elongation",0,"0/748",""
"GO:0060519","GO:0060519","cell adhesion involved in prostatic bud elongation",0,"0/748",""
"GO:0060673","GO:0060673","cell-cell signaling involved in placenta development",0,"0/748",""
"GO:0060710","GO:0060710","chorio-allantoic fusion",0,"0/748",""
"GO:0060738","GO:0060738","epithelial-mesenchymal signaling involved in prostate gland development",0,"0/748",""
"GO:0060739","GO:0060739","mesenchymal-epithelial cell signaling involved in prostate gland development",0,"0/748",""
"GO:0060767","GO:0060767","epithelial cell proliferation involved in prostate gland development",0,"0/748",""
"GO:0060781","GO:0060781","mesenchymal cell proliferation involved in prostate gland development",0,"0/748",""
"GO:0060783","GO:0060783","mesenchymal smoothened signaling pathway involved in prostate gland development",0,"0/748",""
"GO:0060858","GO:0060858","vesicle-mediated transport involved in floral organ abscission",0,"0/748",""
"GO:0060869","GO:0060869","transmembrane receptor protein serine/threonine kinase signaling pathway involved in floral organ abscission",0,"0/748",""
"GO:0060870","GO:0060870","cell wall disassembly involved in floral organ abscission",0,"0/748",""
"GO:0061450","GO:0061450","trophoblast cell migration",0,"0/748",""
"GO:0061500","GO:0061500","gene conversion at mating-type locus, termination of copy-synthesis",0,"0/748",""
"GO:0061883","GO:0061883","clathrin-dependent endocytosis involved in vitellogenesis",0,"0/748",""
"GO:0061948","GO:0061948","premature acrosome loss",0,"0/748",""
"GO:0061955","GO:0061955","positive regulation of actin filament depolymerization involved in acrosome reaction",0,"0/748",""
"GO:0070871","GO:0070871","cell wall organization involved in conjugation with cellular fusion",0,"0/748",""
"GO:0070872","GO:0070872","plasma membrane organization involved in conjugation with cellular fusion",0,"0/748",""
"GO:0071507","GO:0071507","MAPK cascade involved in conjugation with cellular fusion",0,"0/748",""
"GO:0071508","GO:0071508","activation of MAPK activity involved in conjugation with cellular fusion",0,"0/748",""
"GO:0071509","GO:0071509","activation of MAPKK activity involved in conjugation with cellular fusion",0,"0/748",""
"GO:0071510","GO:0071510","activation of MAPKKK activity involved in conjugation with cellular fusion",0,"0/748",""
"GO:0071511","GO:0071511","inactivation of MAPK activity involved in conjugation with cellular fusion",0,"0/748",""
"GO:0072409","GO:0072409","detection of stimulus involved in meiotic cell cycle checkpoint",0,"0/748",""
"GO:0090220","GO:0090220","chromosome localization to nuclear envelope involved in homologous chromosome segregation",0,"0/748",""
"GO:1902064","GO:1902064","regulation of transcription from RNA polymerase II promoter involved in spermatogenesis",0,"0/748",""
"GO:1902397","GO:1902397","detection of stimulus involved in meiotic spindle checkpoint",0,"0/748",""
"GO:1902441","GO:1902441","protein localization to meiotic spindle pole body",0,"0/748",""
"GO:0022608","GO:0022608","multicellular organism adhesion",0,"0/748",""
"GO:0090675","GO:0090675","intermicrovillar adhesion",0,"0/748",""
"GO:0021807","GO:0021807","motogenic signaling initiating cell movement in cerebral cortex",0,"0/748",""
"GO:0021837","GO:0021837","motogenic signaling involved in postnatal olfactory bulb interneuron migration",0,"0/748",""
"GO:0021838","GO:0021838","motogenic signaling involved in interneuron migration from the subpallium to the cortex",0,"0/748",""
"GO:0035636","GO:0035636","multi-organism signaling",0,"0/748",""
"GO:0035426","GO:0035426","extracellular matrix-cell signaling",0,"0/748",""
"GO:0003053","GO:0003053","circadian regulation of heart rate",0,"0/748",""
"GO:0009561","GO:0009561","megagametogenesis",0,"0/748",""
"GO:0009845","GO:0009845","seed germination",0,"0/748",""
"GO:0010022","GO:0010022","meristem determinacy",0,"0/748",""
"GO:0010073","GO:0010073","meristem maintenance",0,"0/748",""
"GO:0010162","GO:0010162","seed dormancy process",0,"0/748",""
"GO:0010232","GO:0010232","vascular transport",0,"0/748",""
"GO:0016203","GO:0016203","muscle attachment",0,"0/748",""
"GO:0022004","GO:0022004","midbrain-hindbrain boundary maturation during brain development",0,"0/748",""
"GO:0022005","GO:0022005","midbrain-hindbrain boundary maturation during neural plate development",0,"0/748",""
"GO:0030588","GO:0030588","pseudocleavage",0,"0/748",""
"GO:0032898","GO:0032898","neurotrophin production",0,"0/748",""
"GO:0033555","GO:0033555","multicellular organismal response to stress",0,"0/748",""
"GO:0035073","GO:0035073","pupariation",0,"0/748",""
"GO:0035074","GO:0035074","pupation",0,"0/748",""
"GO:0035314","GO:0035314","scab formation",0,"0/748",""
"GO:0035889","GO:0035889","otolith tethering",0,"0/748",""
"GO:0036363","GO:0036363","transforming growth factor beta activation",0,"0/748",""
"GO:0043480","GO:0043480","pigment accumulation in tissues",0,"0/748",""
"GO:0045494","GO:0045494","photoreceptor cell maintenance",0,"0/748",""
"GO:0048647","GO:0048647","polyphenic determination",0,"0/748",""
"GO:0055046","GO:0055046","microgametogenesis",0,"0/748",""
"GO:0055127","GO:0055127","vibrational conductance of sound to the inner ear",0,"0/748",""
"GO:0071684","GO:0071684","organism emergence from protective structure",0,"0/748",""
"GO:0090664","GO:0090664","response to high population density",0,"0/748",""
"GO:0097167","GO:0097167","circadian regulation of translation",0,"0/748",""
"GO:0097207","GO:0097207","bud dormancy process",0,"0/748",""
"GO:0097242","GO:0097242","amyloid-beta clearance",0,"0/748",""
"GO:1990110","GO:1990110","callus formation",0,"0/748",""
"GO:0007571","GO:0007571","age-dependent general metabolic decline",0,"0/748",""
"GO:0009838","GO:0009838","abscission",0,"0/748",""
"GO:0009847","GO:0009847","spore germination",0,"0/748",""
"GO:0010014","GO:0010014","meristem initiation",0,"0/748",""
"GO:0022611","GO:0022611","dormancy process",0,"0/748",""
"GO:0097737","GO:0097737","acquisition of mycelium reproductive competence",0,"0/748",""
"GO:0043696","GO:0043696","dedifferentiation",0,"0/748",""
"GO:0043934","GO:0043934","sporulation",0,"0/748",""
"GO:0044111","GO:0044111","development involved in symbiotic interaction",0,"0/748",""
"GO:0060033","GO:0060033","anatomical structure regression",0,"0/748",""
"GO:0090644","GO:0090644","age-related resistance",0,"0/748",""
"GO:0033058","GO:0033058","directional locomotion",0,"0/748",""
"GO:0036268","GO:0036268","swimming",0,"0/748",""
"GO:0051821","GO:0051821","dissemination or transmission of organism from other organism involved in symbiotic interaction",0,"0/748",""
"GO:0060361","GO:0060361","flight",0,"0/748",""
"GO:0071965","GO:0071965","multicellular organismal locomotion",0,"0/748",""
"GO:0033060","GO:0033060","ocellus pigmentation",0,"0/748",""
"GO:0043474","GO:0043474","pigment metabolic process involved in pigmentation",0,"0/748",""
"GO:0043476","GO:0043476","pigment accumulation",0,"0/748",""
"GO:0022403","GO:0022403","cell cycle phase",0,"0/748",""
"GO:0022601","GO:0022601","menstrual cycle phase",0,"0/748",""
"GO:0044851","GO:0044851","hair cycle phase",0,"0/748",""
"GO:0060206","GO:0060206","estrous cycle phase",0,"0/748",""
"GO:0072690","GO:0072690","single-celled organism vegetative growth phase",0,"0/748",""
"GO:0007624","GO:0007624","ultradian rhythm",0,"0/748",""
"GO:0042753","GO:0042753","positive regulation of circadian rhythm",0,"0/748",""
"GO:0048087","GO:0048087","positive regulation of developmental pigmentation",0,"0/748",""
"GO:0051919","GO:0051919","positive regulation of fibrinolysis",0,"0/748",""
"GO:1900097","GO:1900097","positive regulation of dosage compensation by inactivation of X chromosome",0,"0/748",""
"GO:1900454","GO:1900454","positive regulation of long term synaptic depression",0,"0/748",""
"GO:1902474","GO:1902474","positive regulation of protein localization to synapse",0,"0/748",""
"GO:1902632","GO:1902632","positive regulation of membrane hyperpolarization",0,"0/748",""
"GO:1902685","GO:1902685","positive regulation of receptor localization to synapse",0,"0/748",""
"GO:1903549","GO:1903549","positive regulation of growth hormone activity",0,"0/748",""
"GO:1903666","GO:1903666","positive regulation of asexual reproduction",0,"0/748",""
"GO:1904582","GO:1904582","positive regulation of intracellular mRNA localization",0,"0/748",""
"GO:1904704","GO:1904704","positive regulation of protein localization to cell-cell adherens junction",0,"0/748",""
"GO:1904874","GO:1904874","positive regulation of telomerase RNA localization to Cajal body",0,"0/748",""
"GO:1904912","GO:1904912","positive regulation of establishment of RNA localization to telomere",0,"0/748",""
"GO:1904915","GO:1904915","positive regulation of establishment of protein-containing complex localization to telomere",0,"0/748",""
"GO:1905099","GO:1905099","positive regulation of guanyl-nucleotide exchange factor activity",0,"0/748",""
"GO:1905339","GO:1905339","positive regulation of cohesin unloading",0,"0/748",""
"GO:1905514","GO:1905514","positive regulation of short-term synaptic potentiation",0,"0/748",""
"GO:1905605","GO:1905605","positive regulation of maintenance of permeability of blood-brain barrier",0,"0/748",""
"GO:2000199","GO:2000199","positive regulation of ribonucleoprotein complex localization",0,"0/748",""
"GO:2000327","GO:2000327","positive regulation of ligand-dependent nuclear receptor transcription coactivator activity",0,"0/748",""
"GO:0042754","GO:0042754","negative regulation of circadian rhythm",0,"0/748",""
"GO:0048086","GO:0048086","negative regulation of developmental pigmentation",0,"0/748",""
"GO:0060302","GO:0060302","negative regulation of cytokine activity",0,"0/748",""
"GO:0110066","GO:0110066","negative regulation of interphase mitotic telomere clustering",0,"0/748",""
"GO:1900096","GO:1900096","negative regulation of dosage compensation by inactivation of X chromosome",0,"0/748",""
"GO:1900453","GO:1900453","negative regulation of long term synaptic depression",0,"0/748",""
"GO:1902631","GO:1902631","negative regulation of membrane hyperpolarization",0,"0/748",""
"GO:1902684","GO:1902684","negative regulation of receptor localization to synapse",0,"0/748",""
"GO:1902886","GO:1902886","negative regulation of proteasome-activating ATPase activity",0,"0/748",""
"GO:1903548","GO:1903548","negative regulation of growth hormone activity",0,"0/748",""
"GO:1903665","GO:1903665","negative regulation of asexual reproduction",0,"0/748",""
"GO:1904180","GO:1904180","negative regulation of membrane depolarization",0,"0/748",""
"GO:1904537","GO:1904537","negative regulation of mitotic telomere tethering at nuclear periphery",0,"0/748",""
"GO:1904581","GO:1904581","negative regulation of intracellular mRNA localization",0,"0/748",""
"GO:1904703","GO:1904703","negative regulation of protein localization to cell-cell adherens junction",0,"0/748",""
"GO:1904873","GO:1904873","negative regulation of telomerase RNA localization to Cajal body",0,"0/748",""
"GO:1904911","GO:1904911","negative regulation of establishment of RNA localization to telomere",0,"0/748",""
"GO:1904914","GO:1904914","negative regulation of establishment of protein-containing complex localization to telomere",0,"0/748",""
"GO:1905098","GO:1905098","negative regulation of guanyl-nucleotide exchange factor activity",0,"0/748",""
"GO:1905338","GO:1905338","negative regulation of cohesin unloading",0,"0/748",""
"GO:1905385","GO:1905385","negative regulation of protein localization to presynapse",0,"0/748",""
"GO:1905513","GO:1905513","negative regulation of short-term synaptic potentiation",0,"0/748",""
"GO:1905604","GO:1905604","negative regulation of maintenance of permeability of blood-brain barrier",0,"0/748",""
"GO:1905869","GO:1905869","negative regulation of 3'-UTR-mediated mRNA stabilization",0,"0/748",""
"GO:1905953","GO:1905953","negative regulation of lipid localization",0,"0/748",""
"GO:2000198","GO:2000198","negative regulation of ribonucleoprotein complex localization",0,"0/748",""
"GO:2000326","GO:2000326","negative regulation of ligand-dependent nuclear receptor transcription coactivator activity",0,"0/748",""
"GO:0071898","GO:0071898","regulation of estrogen receptor binding",0,"0/748",""
"GO:1902630","GO:1902630","regulation of membrane hyperpolarization",0,"0/748",""
"GO:1903664","GO:1903664","regulation of asexual reproduction",0,"0/748",""
"GO:1905097","GO:1905097","regulation of guanyl-nucleotide exchange factor activity",0,"0/748",""
"GO:1905603","GO:1905603","regulation of maintenance of permeability of blood-brain barrier",0,"0/748",""
"GO:0051775","GO:0051775","response to redox state",0,"0/748",""
"GO:0035732","GO:0035732","nitric oxide storage",0,"0/748",""
"GO:0036214","GO:0036214","contractile ring localization",0,"0/748",""
"GO:0044366","GO:0044366","feeding on or from other organism",0,"0/748",""
"GO:0051816","GO:0051816","acquisition of nutrients from other organism during symbiotic interaction",0,"0/748",""
"GO:0098630","GO:0098630","aggregation of unicellular organisms",0,"0/748",""
"GO:0098740","GO:0098740","multi organism cell adhesion",0,"0/748",""
"GO:0001502","GO:0001502","cartilage condensation",0,"0/748",""
"GO:0009407","GO:0009407","toxin catabolic process",0,"0/748",""
"GO:0010127","GO:0010127","mycothiol-dependent detoxification",0,"0/748",""
"GO:0010312","GO:0010312","detoxification of zinc ion",0,"0/748",""
"GO:0051410","GO:0051410","detoxification of nitrogen compound",0,"0/748",""
"GO:0061687","GO:0061687","detoxification of inorganic compound",0,"0/748",""
"GO:0071722","GO:0071722","detoxification of arsenic-containing substance",0,"0/748",""
"GO:0016080","GO:0016080","synaptic vesicle targeting",0,"0/748",""
"GO:0016081","GO:0016081","synaptic vesicle docking",0,"0/748",""
"GO:0016082","GO:0016082","synaptic vesicle priming",0,"0/748",""
"GO:0031629","GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane",0,"0/748",""
"GO:0051583","GO:0051583","dopamine uptake involved in synaptic transmission",0,"0/748",""
"GO:0099069","GO:0099069","synaptic vesicle tethering involved in synaptic vesicle exocytosis",0,"0/748",""
"GO:0099502","GO:0099502","calcium-dependent activation of synaptic vesicle fusion",0,"0/748",""
"GO:0099703","GO:0099703","induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration",0,"0/748",""
