"","ID","Description","Count","GeneRatio","geneID"
"GO:0039625","GO:0039625","viral inner capsid",0,"0/748",""
"GO:0039626","GO:0039626","viral intermediate capsid",0,"0/748",""
"GO:0046727","GO:0046727","capsomere",0,"0/748",""
"GO:0046729","GO:0046729","viral procapsid",0,"0/748",""
"GO:0098015","GO:0098015","virus tail",0,"0/748",""
"GO:0098019","GO:0098019","virus tail, major subunit",0,"0/748",""
"GO:0098020","GO:0098020","virus tail, minor subunit",0,"0/748",""
"GO:0098021","GO:0098021","viral capsid, decoration",0,"0/748",""
"GO:0098023","GO:0098023","virus tail, tip",0,"0/748",""
"GO:0098024","GO:0098024","virus tail, fiber",0,"0/748",""
"GO:0098025","GO:0098025","virus tail, baseplate",0,"0/748",""
"GO:0098026","GO:0098026","virus tail, tube",0,"0/748",""
"GO:0098027","GO:0098027","virus tail, sheath",0,"0/748",""
"GO:0098028","GO:0098028","virus tail, shaft",0,"0/748",""
"GO:0098029","GO:0098029","icosahedral viral capsid, spike",0,"0/748",""
"GO:0098030","GO:0098030","icosahedral viral capsid, neck",0,"0/748",""
"GO:0098031","GO:0098031","icosahedral viral capsid, collar",0,"0/748",""
"GO:0098061","GO:0098061","viral capsid, internal space",0,"0/748",""
"GO:0005640","GO:0005640","nuclear outer membrane",0,"0/748",""
"GO:0044453","GO:0044453","nuclear membrane part",0,"0/748",""
"GO:0070057","GO:0070057","prospore membrane spindle pole body attachment site",0,"0/748",""
"GO:0097478","GO:0097478","leaflet of membrane bilayer",0,"0/748",""
"GO:0030129","GO:0030129","clathrin coat of synaptic vesicle",0,"0/748",""
"GO:0034592","GO:0034592","synaptic vesicle lumen",0,"0/748",""
"GO:0044326","GO:0044326","dendritic spine neck",0,"0/748",""
"GO:0048786","GO:0048786","presynaptic active zone",0,"0/748",""
"GO:0061846","GO:0061846","dendritic spine cytoplasm",0,"0/748",""
"GO:0071212","GO:0071212","subsynaptic reticulum",0,"0/748",""
"GO:0097444","GO:0097444","spine apparatus",0,"0/748",""
"GO:0097445","GO:0097445","presynaptic active zone dense projection",0,"0/748",""
"GO:0098563","GO:0098563","intrinsic component of synaptic vesicle membrane",0,"0/748",""
"GO:0098682","GO:0098682","arciform density",0,"0/748",""
"GO:0098830","GO:0098830","presynaptic endosome",0,"0/748",""
"GO:0098831","GO:0098831","presynaptic active zone cytoplasmic component",0,"0/748",""
"GO:0098833","GO:0098833","presynaptic endocytic zone",0,"0/748",""
"GO:0098834","GO:0098834","presynaptic endocytic zone cytoplasmic component",0,"0/748",""
"GO:0098843","GO:0098843","postsynaptic endocytic zone",0,"0/748",""
"GO:0098845","GO:0098845","postsynaptic endosome",0,"0/748",""
"GO:0098850","GO:0098850","extrinsic component of synaptic vesicle membrane",0,"0/748",""
"GO:0098895","GO:0098895","postsynaptic endosome membrane",0,"0/748",""
"GO:0098897","GO:0098897","spine apparatus membrane",0,"0/748",""
"GO:0098899","GO:0098899","spine apparatus lumen",0,"0/748",""
"GO:0098929","GO:0098929","extrinsic component of spine apparatus membrane",0,"0/748",""
"GO:0098949","GO:0098949","intrinsic component of postsynaptic endosome membrane",0,"0/748",""
"GO:0098952","GO:0098952","intrinsic component of spine apparatus membrane",0,"0/748",""
"GO:0098954","GO:0098954","presynaptic endosome membrane",0,"0/748",""
"GO:0098955","GO:0098955","intrinsic component of presynaptic endosome membrane",0,"0/748",""
"GO:0098965","GO:0098965","extracellular matrix of synaptic cleft",0,"0/748",""
"GO:0098999","GO:0098999","extrinsic component of postsynaptic endosome membrane",0,"0/748",""
"GO:0099007","GO:0099007","extrinsic component of presynaptic endosome membrane",0,"0/748",""
"GO:0099240","GO:0099240","intrinsic component of synaptic membrane",0,"0/748",""
"GO:0099243","GO:0099243","extrinsic component of synaptic membrane",0,"0/748",""
"GO:0099523","GO:0099523","presynaptic cytosol",0,"0/748",""
"GO:0099524","GO:0099524","postsynaptic cytosol",0,"0/748",""
"GO:0099569","GO:0099569","presynaptic cytoskeleton",0,"0/748",""
"GO:0099571","GO:0099571","postsynaptic cytoskeleton",0,"0/748",""
"GO:0099631","GO:0099631","postsynaptic endocytic zone cytoplasmic component",0,"0/748",""
"GO:0150004","GO:0150004","dendritic spine origin",0,"0/748",""
"GO:1990013","GO:1990013","presynaptic grid",0,"0/748",""
"GO:1990780","GO:1990780","cytoplasmic side of dendritic spine plasma membrane",0,"0/748",""
"GO:0005642","GO:0005642","annulate lamellae",0,"0/748",""
"GO:0005933","GO:0005933","cellular bud",0,"0/748",""
"GO:0005966","GO:0005966","cyclic-nucleotide phosphodiesterase complex",0,"0/748",""
"GO:0009347","GO:0009347","aspartate carbamoyltransferase complex",0,"0/748",""
"GO:0009349","GO:0009349","riboflavin synthase complex",0,"0/748",""
"GO:0009358","GO:0009358","polyphosphate kinase complex",0,"0/748",""
"GO:0009930","GO:0009930","longitudinal side of cell surface",0,"0/748",""
"GO:0020007","GO:0020007","apical complex",0,"0/748",""
"GO:0020008","GO:0020008","rhoptry",0,"0/748",""
"GO:0020031","GO:0020031","polar ring of apical complex",0,"0/748",""
"GO:0020032","GO:0020032","basal ring of apical complex",0,"0/748",""
"GO:0020039","GO:0020039","pellicle",0,"0/748",""
"GO:0030312","GO:0030312","external encapsulating structure",0,"0/748",""
"GO:0030428","GO:0030428","cell septum",0,"0/748",""
"GO:0030904","GO:0030904","retromer complex",0,"0/748",""
"GO:0030905","GO:0030905","retromer, tubulation complex",0,"0/748",""
"GO:0030906","GO:0030906","retromer, cargo-selective complex",0,"0/748",""
"GO:0031254","GO:0031254","cell trailing edge",0,"0/748",""
"GO:0031317","GO:0031317","tripartite ATP-independent periplasmic transporter complex",0,"0/748",""
"GO:0031912","GO:0031912","oral apparatus",0,"0/748",""
"GO:0032126","GO:0032126","eisosome",0,"0/748",""
"GO:0032179","GO:0032179","germ tube",0,"0/748",""
"GO:0033016","GO:0033016","rhoptry membrane",0,"0/748",""
"GO:0033774","GO:0033774","basal labyrinth",0,"0/748",""
"GO:0034591","GO:0034591","rhoptry lumen",0,"0/748",""
"GO:0042597","GO:0042597","periplasmic space",0,"0/748",""
"GO:0042763","GO:0042763","intracellular immature spore",0,"0/748",""
"GO:0043218","GO:0043218","compact myelin",0,"0/748",""
"GO:0043219","GO:0043219","lateral loop",0,"0/748",""
"GO:0043220","GO:0043220","Schmidt-Lanterman incisure",0,"0/748",""
"GO:0044099","GO:0044099","polar tube",0,"0/748",""
"GO:0044457","GO:0044457","cell septum part",0,"0/748",""
"GO:0044462","GO:0044462","external encapsulating structure part",0,"0/748",""
"GO:0051286","GO:0051286","cell tip",0,"0/748",""
"GO:0060187","GO:0060187","cell pole",0,"0/748",""
"GO:0061835","GO:0061835","ventral surface of cell",0,"0/748",""
"GO:0070056","GO:0070056","prospore membrane leading edge",0,"0/748",""
"GO:0070258","GO:0070258","inner membrane pellicle complex",0,"0/748",""
"GO:0070938","GO:0070938","contractile ring",0,"0/748",""
"GO:0072324","GO:0072324","ascus epiplasm",0,"0/748",""
"GO:0090543","GO:0090543","Flemming body",0,"0/748",""
"GO:0090635","GO:0090635","extracellular core region of desmosome",0,"0/748",""
"GO:0090636","GO:0090636","outer dense plaque of desmosome",0,"0/748",""
"GO:0090637","GO:0090637","inner dense plaque of desmosome",0,"0/748",""
"GO:0097268","GO:0097268","cytoophidium",0,"0/748",""
"GO:0097569","GO:0097569","lateral shield",0,"0/748",""
"GO:0097574","GO:0097574","lateral part of cell",0,"0/748",""
"GO:0097610","GO:0097610","cell surface furrow",0,"0/748",""
"GO:0097613","GO:0097613","dinoflagellate epicone",0,"0/748",""
"GO:0097614","GO:0097614","dinoflagellate hypocone",0,"0/748",""
"GO:0097653","GO:0097653","unencapsulated part of cell",0,"0/748",""
"GO:0097683","GO:0097683","dinoflagellate apex",0,"0/748",""
"GO:0097684","GO:0097684","dinoflagellate antapex",0,"0/748",""
"GO:0140022","GO:0140022","cnida",0,"0/748",""
"GO:1990015","GO:1990015","ensheathing process",0,"0/748",""
"GO:1990016","GO:1990016","neck portion of tanycyte",0,"0/748",""
"GO:1990018","GO:1990018","tail portion of tanycyte",0,"0/748",""
"GO:1990225","GO:1990225","rhoptry neck",0,"0/748",""
"GO:1990455","GO:1990455","PTEN phosphatase complex",0,"0/748",""
"GO:1990722","GO:1990722","DAPK1-calmodulin complex",0,"0/748",""
"GO:1990794","GO:1990794","basolateral part of cell",0,"0/748",""
"GO:0060076","GO:0060076","excitatory synapse",0,"0/748",""
"GO:0060077","GO:0060077","inhibitory synapse",0,"0/748",""
"GO:0097470","GO:0097470","ribbon synapse",0,"0/748",""
"GO:0098685","GO:0098685","Schaffer collateral - CA1 synapse",0,"0/748",""
"GO:0098690","GO:0098690","glycinergic synapse",0,"0/748",""
"GO:0098691","GO:0098691","dopaminergic synapse",0,"0/748",""
"GO:0098692","GO:0098692","noradrenergic synapse",0,"0/748",""
"GO:0098978","GO:0098978","glutamatergic synapse",0,"0/748",""
"GO:0098979","GO:0098979","polyadic synapse",0,"0/748",""
"GO:0098981","GO:0098981","cholinergic synapse",0,"0/748",""
"GO:0098982","GO:0098982","GABA-ergic synapse",0,"0/748",""
"GO:0099154","GO:0099154","serotonergic synapse",0,"0/748",""
"GO:0099192","GO:0099192","cerebellar Golgi cell to granule cell synapse",0,"0/748",""
"GO:0009506","GO:0009506","plasmodesma",0,"0/748",""
"GO:0097740","GO:0097740","paraflagellar rod",0,"0/748",""
"GO:0097741","GO:0097741","mastigoneme",0,"0/748",""
